CPAT Code,Year,CountryName,FuelType,ely,pow,rod,ral,avi,nav,res,foo,srv,mch,irn,nfm,mac,cem,omn,cst,ftr,oen,neu,wav
aus.mit.enc.ker,2019,Australia,ker,0,0,0,0,0,0,0,0.7,0,1.2,0,0,0,0,1.1,0,0,0,4.2,0
aus.mit.enc.lpg,2019,Australia,lpg,0,0,363.2,1.1,0,0,368,63.9,31.3,35.6,0.8,1.6,5.7,101.8,9.3,5.2,0,1.2,211,0
aus.mit.enc.jfu,2019,Australia,jfu,0,0,0,0,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.wnd,2019,Australia,wnd,17712,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.sol,2019,Australia,sol,14848,1277.2,0,0,0,0,365.9,0,10.1,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.hyd,2019,Australia,hyd,15602,1341.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.ore,2019,Australia,ore,1332,331.4,0,0,0,0,40.7,23,11.5,82.3,0,0,0,3.9,0.9,0,0,0.1,0,0
aus.mit.enc.nuc,2019,Australia,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.bio,2019,Australia,bio,2164,729.7,128.2,0,0,0,1136.9,2165.1,3.7,11.1,0,4.5,0,70.6,174.9,0,0,-0.1,0,0
aus.mit.enc.bgs,2019,Australia,bgs,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.bdi,2019,Australia,bdi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.obf,2019,Australia,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aus.mit.enc.heat,2019,Australia,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.ele,2019,Austria,ecy,0,0,1.2,170.8,0,0,1580.6,444.3,1084.8,559.2,218.4,9.2,381.9,206.8,562.9,48.1,790.8,0,0,0
aut.mit.enc.coa,2019,Austria,coa,3413.9,788.4,0,0.1,0,0,19.2,3,0,3.3,252,0.3,0,56.9,63.1,0,1577.5,0,36,0
aut.mit.enc.nga,2019,Austria,nga,11568.8,2160.8,18.3,0,0,0,1410.4,365.1,360.9,601.4,413.9,11.8,183,353.4,635.8,30.1,645.7,0.2,319.6,0
aut.mit.enc.oop,2019,Austria,oop,689.6,194.1,13,0,0,0,0,1.4,0.3,3.4,0.1,0,3,27.1,0.9,2.1,95.1,0.2,1462.7,0
aut.mit.enc.gso,2019,Austria,gso,0,0,1640.8,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.die,2019,Austria,die,2.9,2.8,6266.1,31.8,0,0.6,910.7,220.3,180.7,10.3,1.2,0,8.2,5.4,1.7,196.1,0,0,0,0
aut.mit.enc.ker,2019,Austria,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0
aut.mit.enc.lpg,2019,Austria,lpg,0,0,5.2,0,0,0,30,7,7.6,2.6,0.2,0.2,12.3,1,1,3.8,0,0,14.4,0
aut.mit.enc.jfu,2019,Austria,jfu,0,0,0,0,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.wnd,2019,Austria,wnd,7477.3,642.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.sol,2019,Austria,sol,1702.1,146.4,0,0,0,0,101.6,1.2,56.1,0,0,0,0,0,0,0,2.2,0,0,0
aut.mit.enc.hyd,2019,Austria,hyd,40455.3,3478.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.ore,2019,Austria,ore,1757.8,619,0.4,0,0,0,16.6,16.2,18.1,84.6,1.2,0,0.4,194.8,23.2,0.4,105.3,0.3,0,0
aut.mit.enc.nuc,2019,Austria,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.bio,2019,Austria,bio,3775.7,939.2,477.6,1.8,0,0,1685.2,409.3,87.2,54.9,0.3,0,7.2,22.2,759.2,15.9,623.1,0.1,0,0
aut.mit.enc.bgs,2019,Austria,bgs,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.bdi,2019,Austria,bdi,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.obf,2019,Austria,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aut.mit.enc.heat,2019,Austria,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.ele,2019,Azerbaijan,ecy,0,0,0,27.8,0,0,551.9,164.9,542.4,53,30.9,7.6,18.2,42.1,34.4,57.4,462.7,0,0,0
aze.mit.enc.coa,2019,Azerbaijan,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.nga,2019,Azerbaijan,nga,24109.2,5001.6,0,0,0,0,2785,294.1,570.1,308.7,23,0.2,15.3,224.9,23,33.6,1745.1,-0.1,23.8,0
aze.mit.enc.oop,2019,Azerbaijan,oop,5.3,1.4,0,0.1,0,0,0,12,5.8,2,0,0.3,0.3,3.2,0.1,35.2,193.6,0.1,979.4,0
aze.mit.enc.gso,2019,Azerbaijan,gso,0,0,1411.8,0,0,0,0.8,4.7,0,0,0,0,0,0,0,0,0,-0.1,0,0
aze.mit.enc.die,2019,Azerbaijan,die,48.1,13,999.4,8.2,0.3,31.3,7.8,312,8.2,7.7,0,0,0.2,0.1,1.8,74.9,0,0.1,3.1,0
aze.mit.enc.ker,2019,Azerbaijan,ker,0,0,0,0,0.1,0,0.1,0,0.4,0,0,0,0,0,0,0,0,0.1,3.5,0
aze.mit.enc.lpg,2019,Azerbaijan,lpg,0,0,20.2,0,0,0,3.2,0.3,0.4,0.1,0,0,0.1,0,0.1,0.1,0,0.2,149.2,0
aze.mit.enc.jfu,2019,Azerbaijan,jfu,0,0,0,0,309.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.wnd,2019,Azerbaijan,wnd,105.4,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.sol,2019,Azerbaijan,sol,44.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.hyd,2019,Azerbaijan,hyd,1564.8,134.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.ore,2019,Azerbaijan,ore,195.9,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.nuc,2019,Azerbaijan,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.bio,2019,Azerbaijan,bio,0,0,0,0,0,0,10.9,6.4,24.9,0,0,0,0,0,0,0.2,0.1,0.1,0,0
aze.mit.enc.bgs,2019,Azerbaijan,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.bdi,2019,Azerbaijan,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.obf,2019,Azerbaijan,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aze.mit.enc.heat,2019,Azerbaijan,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.ele,2019,"Bahamas, The",ecy,0,0,0,0,0,0,65,0,98,0,0,0,0,0,0,0,2.7,0,0,0
bhs.mit.enc.coa,2019,"Bahamas, The",coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.nga,2019,"Bahamas, The",nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8,0,0,0
bhs.mit.enc.oop,2019,"Bahamas, The",oop,220.6,89.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,12.3,0,0
bhs.mit.enc.gso,2019,"Bahamas, The",gso,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.die,2019,"Bahamas, The",die,1706.4,685.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.ker,2019,"Bahamas, The",ker,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.lpg,2019,"Bahamas, The",lpg,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.jfu,2019,"Bahamas, The",jfu,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.wnd,2019,"Bahamas, The",wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.sol,2019,"Bahamas, The",sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.hyd,2019,"Bahamas, The",hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.ore,2019,"Bahamas, The",ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.nuc,2019,"Bahamas, The",nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.bio,2019,"Bahamas, The",bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.bgs,2019,"Bahamas, The",bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.bdi,2019,"Bahamas, The",bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.obf,2019,"Bahamas, The",obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhs.mit.enc.heat,2019,"Bahamas, The",heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.ele,2019,Bahrain,ecy,0,0,0,0,0,0,810.2,5.9,591.6,0,0,114.2,0,0,269,0,66.9,0,0,0
bhr.mit.enc.coa,2019,Bahrain,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.nga,2019,Bahrain,nga,33440.6,9796.7,0,0,0,0,0,1.1,0,0,453.3,0,0,0,469.1,0,1349,0.1,1280.1,0
bhr.mit.enc.oop,2019,Bahrain,oop,2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.8,0,356.3,0
bhr.mit.enc.gso,2019,Bahrain,gso,0,0,913.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.die,2019,Bahrain,die,0,0,318.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.ker,2019,Bahrain,ker,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,7.2,0,0,0,0,0
bhr.mit.enc.lpg,2019,Bahrain,lpg,0,0,0,0,0,0,85.4,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.jfu,2019,Bahrain,jfu,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.wnd,2019,Bahrain,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.sol,2019,Bahrain,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.hyd,2019,Bahrain,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.ore,2019,Bahrain,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.nuc,2019,Bahrain,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.bio,2019,Bahrain,bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.bgs,2019,Bahrain,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.bdi,2019,Bahrain,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.obf,2019,Bahrain,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhr.mit.enc.heat,2019,Bahrain,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.ele,2019,Bangladesh,ecy,0,0,0,0,0,0,2843.7,149.9,646,0,0,0,0,0,3026,0,962.6,106.6,0,0
bgd.mit.enc.coa,2019,Bangladesh,coa,1086.2,284.9,0,0,0,0,0,0,0,0,0,0,0,3659.7,0,0,14,0,0,0
bgd.mit.enc.nga,2019,Bangladesh,nga,68065.3,14400.8,1027.2,0,0,0,3724.9,23.7,187,0,0,0,0,0,3893.7,23.7,364,-0.1,1229.2,0
bgd.mit.enc.oop,2019,Bangladesh,oop,12325.9,948.6,0,0,0,0,0,0,0,0,0,0,0,0,120.7,0,40.6,0.7,101.6,0
bgd.mit.enc.gso,2019,Bangladesh,gso,0,0,620.4,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,5.3,0,0
bgd.mit.enc.die,2019,Bangladesh,die,1929,406.5,1455.4,392.6,0,544,56.9,1069.1,0,0,0,0,0,0,273.6,0,0,0,0,0
bgd.mit.enc.ker,2019,Bangladesh,ker,0,0,0,0,0,0,124.4,0,0,0,0,0,0,0,2.7,0,0,0,0,0
bgd.mit.enc.lpg,2019,Bangladesh,lpg,0,0,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.jfu,2019,Bangladesh,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.wnd,2019,Bangladesh,wnd,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.sol,2019,Bangladesh,sol,369.9,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.hyd,2019,Bangladesh,hyd,768.5,66.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.ore,2019,Bangladesh,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.nuc,2019,Bangladesh,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.bio,2019,Bangladesh,bio,0,0,0,0,0,0,7778.3,0,0,0,0,0,0,0,0,0,144.6,0,0,0
bgd.mit.enc.bgs,2019,Bangladesh,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.bdi,2019,Bangladesh,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.obf,2019,Bangladesh,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bgd.mit.enc.heat,2019,Bangladesh,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.ele,2019,Barbados,ecy,0,0,0,0,0,0,26,0,35.9,0,0,0,0,0,0,0,9,18,0,0
brb.mit.enc.coa,2019,Barbados,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.nga,2019,Barbados,nga,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5.4,1,0,0
brb.mit.enc.oop,2019,Barbados,oop,1000.8,141.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,18,3.6,0
brb.mit.enc.gso,2019,Barbados,gso,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.die,2019,Barbados,die,51.3,7.2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
brb.mit.enc.ker,2019,Barbados,ker,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0,0
brb.mit.enc.lpg,2019,Barbados,lpg,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.jfu,2019,Barbados,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.wnd,2019,Barbados,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.sol,2019,Barbados,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.hyd,2019,Barbados,hyd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.ore,2019,Barbados,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.nuc,2019,Barbados,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.bio,2019,Barbados,bio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
brb.mit.enc.bgs,2019,Barbados,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.bdi,2019,Barbados,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.obf,2019,Barbados,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brb.mit.enc.heat,2019,Barbados,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.ele,2019,Belarus,ecy,0,0,13.1,58.7,0,0,559.8,337,725.7,329.4,182,0,158.2,115.7,124.1,22.1,526.5,0,0,0
blr.mit.enc.coa,2019,Belarus,coa,30,38.8,0,5.8,0,0,118.4,2.1,25.2,0,5.6,0,11.4,542.9,0.3,0.7,109.4,0,31.4,0
blr.mit.enc.nga,2019,Belarus,nga,39191,10061.7,4.9,0,0,0,1487.9,208.6,49.3,177,125.3,0.1,85.7,335.2,23.3,17,2596.7,0,1198.1,0
blr.mit.enc.oop,2019,Belarus,oop,199,79.6,0,0,0,0,0,10.6,4.8,1,1,0,1,1,0,18.1,326.6,-0.1,1166.2,0
blr.mit.enc.gso,2019,Belarus,gso,0,0,1287.3,0,0,0,0,7.3,7.3,0,0,0,0,0,3.1,3.1,0,0.1,0,0
blr.mit.enc.die,2019,Belarus,die,0,0,2026.1,178.7,0,1,0,664.9,34.6,9.1,3,0,7.1,4.1,9.1,66,0,0,0,0
blr.mit.enc.ker,2019,Belarus,ker,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.lpg,2019,Belarus,lpg,0,0,92.3,0,0,0,50.6,0,0,2.2,0,0,0,0,1.1,1.1,0,0,0,0
blr.mit.enc.jfu,2019,Belarus,jfu,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.wnd,2019,Belarus,wnd,178,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.sol,2019,Belarus,sol,181,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.hyd,2019,Belarus,hyd,350,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.ore,2019,Belarus,ore,74,24.4,0,0,0,0,0,0.1,0,0.8,0,0,0,0.7,0,0,2.1,0,0,0
blr.mit.enc.nuc,2019,Belarus,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.bio,2019,Belarus,bio,262,292.8,1.7,0,0,0,494.8,94.7,79.9,0.4,0,0,4.3,1.9,10.2,3.6,681,0,0,0
blr.mit.enc.bgs,2019,Belarus,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.bdi,2019,Belarus,bdi,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.obf,2019,Belarus,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blr.mit.enc.heat,2019,Belarus,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.ele,2019,Belgium,ecy,0,0,8.3,138.1,0,0,1584.8,733.1,1859.9,1302.9,339.3,17.8,212.1,172.8,430.8,80.4,660.2,0,0,0
bel.mit.enc.coa,2019,Belgium,coa,2515.6,497,0,0.1,0,0,46,40.2,0,13,576.3,0.7,0,365.2,23.3,0,1273,0.1,232.4,0
bel.mit.enc.nga,2019,Belgium,nga,25514.2,3877.1,27.9,0,0,0,3279.4,1258.9,1847.1,1340.2,502.9,11.5,161.1,493.4,327.3,55.9,2034.2,0.1,913.7,0
bel.mit.enc.oop,2019,Belgium,oop,51.1,5.8,0,0,0,0.7,8.1,1.6,0,773.8,3.9,0,0,26.3,7.4,3.1,229,0,3433.9,0
bel.mit.enc.gso,2019,Belgium,gso,0,0,1800.6,0,0,0,24.6,6.8,0.1,0,0,0,0,0,0,5.3,0,0,0,0
bel.mit.enc.die,2019,Belgium,die,9.5,3.4,6112,22.8,0,151.6,2118.4,376.7,681.1,17.8,10.2,0,19.1,7.1,56.9,63.2,0,0,0,0
bel.mit.enc.ker,2019,Belgium,ker,2.2,0.8,0,0,0,1,22.8,6.3,8.4,0,0,0,0,0,3.4,0,0,9.3,0,0
bel.mit.enc.lpg,2019,Belgium,lpg,8.5,0.9,54.7,0,0,0,115.8,3.1,15.9,252.3,0,0,0,0,4.7,0.4,0,0,1945.3,0
bel.mit.enc.jfu,2019,Belgium,jfu,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0
bel.mit.enc.wnd,2019,Belgium,wnd,9725.6,836.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.sol,2019,Belgium,sol,4247,365.2,0,0,0,0,23.5,0,1.1,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.hyd,2019,Belgium,hyd,302,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.ore,2019,Belgium,ore,3168.4,932.5,0,0,0,0,2.6,53.7,55.9,6.9,1.6,0,1.2,117.8,31.1,0,4.8,-0.1,0,0
bel.mit.enc.nuc,2019,Belgium,nuc,43523.6,11340.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.bio,2019,Belgium,bio,3363.3,686.2,485.2,0,0,0,571.6,229.2,24.6,4.1,0,0,3.2,133.2,258.9,0,-0.1,0,0,0
bel.mit.enc.bgs,2019,Belgium,bgs,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.bdi,2019,Belgium,bdi,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.obf,2019,Belgium,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bel.mit.enc.heat,2019,Belgium,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.ele,2019,Belize,ecy,0,0,0,0,0,0,21,0,30,0,0,0,0,0,0,0,6.3,0,0,0
blz.mit.enc.coa,2019,Belize,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.nga,2019,Belize,nga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.7,0,0,0
blz.mit.enc.oop,2019,Belize,oop,10.1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,2.6,0,0
blz.mit.enc.gso,2019,Belize,gso,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.die,2019,Belize,die,90.9,23.4,26,0,0,0,0,12,0,0,0,0,0,0,0,0,0,26,0,0
blz.mit.enc.ker,2019,Belize,ker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.lpg,2019,Belize,lpg,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.jfu,2019,Belize,jfu,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.wnd,2019,Belize,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.sol,2019,Belize,sol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.hyd,2019,Belize,hyd,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.ore,2019,Belize,ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.nuc,2019,Belize,nuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.bio,2019,Belize,bio,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,38,0,0
blz.mit.enc.bgs,2019,Belize,bgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.bdi,2019,Belize,bdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.obf,2019,Belize,obf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blz.mit.enc.heat,2019,Belize,heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben.mit.enc.ele,2019,Benin,ecy,0,0,0,0,0,0,29.8,7,50.9,0.1,1.7,0,0.1,17.6,0.8,0.1,28.1,0,0,0
ben.mit.enc.coa,2019,Benin,coa,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7,0,0,0,0,0,0
ben.mit.enc.nga,2019,Benin,nga,315.2,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.7,0,0,0
ben.mit.enc.oop,2019,Benin,oop,119,27,0,0,0,0,0,3.2,0,0.1,0,0,0,26.1,1.7,0,-5.8,0,2.4,0
ben.mit.enc.gso,2019,Benin,gso,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben.mit.enc.die,2019,Benin,die,86.9,24.1,758.6,0,0,0,0,18.9,64.7,0.7,4.2,0.2,1.3,4.2,18.7,8.6,0,-0.2,0,0
ben.mit.enc.ker,2019,Benin,ker,0,0,0,0,0,0,21.7,1.3,0,0,0,0,0,0,2,0,0,0,0,0
ben.mit.enc.lpg,2019,Benin,lpg,0,0,0,0,0,0,24.8,0.2,4.6,0,0,0,0,0,0,0,0,0,0,0
ben.mit.enc.jfu,2019,Benin,jfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
ben.mit.enc.wnd,2019,Benin,wnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben.mit.enc.sol,2019,Benin,sol,7.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ben.mit.enc.hyd,2019,Benin,hyd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
